"GeneSymbol","logFC","logCPM","F","PValue","FDR","Bonferroni_pvalue"
"MYO3B",3.96402419405761,-0.103860988843741,212.336005034013,3.32863633676765e-20,6.4595516751313e-16,6.4595516751313e-16
"ADAMTS19",4.20455957703309,-0.418103594780447,109.808338042319,1.95701643756508e-15,1.53562724554645e-11,3.7977860987388e-11
"FNDC1",4.37261093894974,3.79604476624287,158.395960886964,2.37394709710365e-15,1.53562724554645e-11,4.60688173663935e-11
"COL9A1",3.84022950020343,-0.946259480475185,96.7423634945058,1.34949858651647e-14,6.54709239248466e-11,2.61883695699387e-10
"RET",2.45513984696186,1.30596251604979,136.079887057964,2.76508345711044e-14,9.58122455432016e-11,5.36592095686851e-10
"DGKB",3.0038508218735,-0.606827593189973,113.178606675728,2.96234913562408e-14,9.58122455432016e-11,5.7487347325921e-10
"LY6D",6.35839140487227,2.32359807663388,107.209362331505,4.1805597768284e-14,1.15897061470188e-10,8.11279430291319e-10
"OSTN",3.1343018264127,-1.36045632889738,89.4937263457644,8.62532828066823e-14,2.0922890076831e-10,1.67383120614648e-09
"NXPE4",3.42625634375415,-1.24212829370117,82.954746286729,2.95144658951863e-13,5.82588497532014e-10,5.72757725161986e-09
"THSD7B",4.60913955240833,1.57419877757506,109.829670181305,3.0326014089334e-13,5.82588497532014e-10,5.88506629417616e-09
"CRABP2",3.11138861331639,3.49405063503689,114.363279215448,3.30231550698349e-13,5.82588497532014e-10,6.40847347285216e-09
"HPSE2",3.95020499418835,3.74441008470012,113.12820922067,3.95296551802133e-13,6.39260407022683e-10,7.67112488427219e-09
"CBS",-2.43948260489249,3.92383055528639,109.259374906842,6.36763719328898e-13,9.50541287484353e-10,1.23570367372966e-08
"ZDHHC19",-3.51339441697561,1.16324984135652,108.008264225901,7.21309888637505e-13,9.99838549921387e-10,1.39977396988994e-08
"FRMPD4",3.55635208085589,-0.778731220062225,81.2260440157928,1.02448117445938e-12,1.32540544477058e-09,1.98810816715588e-08
"LOC102724560",-2.41844018527591,3.86419765529514,104.743572582288,1.17573105297224e-12,1.39366098249161e-09,2.28162368139794e-08
"KCNH1",2.31851811945798,-0.228558226868502,102.332780224353,1.22087172536109e-12,1.39366098249161e-09,2.36922367023573e-08
"SERPINB11",5.58600683151281,0.677835175600146,74.6905115587564,1.919318961757e-12,2.06923909843646e-09,3.72463037718563e-08
"COL25A1",3.76965716776951,1.73518630179179,98.0001130500364,3.34828590902859e-12,3.30751920539397e-09,6.49768363506088e-08
"MMP16",3.87789603604831,2.05808370460625,98.0799305904321,3.40875935833657e-12,3.30751920539397e-09,6.61503841078795e-08
"ASB5",4.09324008051369,-0.210637469427093,76.5113942808498,3.8781053605807e-12,3.35611039520154e-09,7.52585126274291e-08
"COCH",2.43425284874222,0.702160989191442,97.1020281762945,3.94187364704995e-12,3.35611039520154e-09,7.64959999946513e-08
"CYP1A2",-4.31384211368313,-1.05643736869146,71.0717686369691,4.13506976035792e-12,3.35611039520154e-09,8.02451637695058e-08
"AMPD1",4.62232754302847,2.02351631999583,94.9762022987316,4.15060545629378e-12,3.35611039520154e-09,8.0546649484837e-08
"STUM",2.48887107764764,2.61127116317479,95.2584372231653,4.65015413028851e-12,3.60963564209515e-09,9.02408910523788e-08
"GREM2",2.80873724426426,3.07367838868093,94.6542810035315,5.05372805105132e-12,3.77202486764238e-09,9.80726465587019e-08
"LAMP5",3.04987655914203,1.58387673152947,95.0573310652378,5.31022289435285e-12,3.7941375765203e-09,1.03050185487811e-07
"STX3",-1.2848117312018,6.39368316426169,93.9908232321537,5.47438174495354e-12,3.7941375765203e-09,1.06235852142568e-07
"BMERB1",1.17179545661143,4.75284618451688,93.4449825177471,5.94162569087506e-12,3.97597200541798e-09,1.15303188157121e-07
"IGFBP2",2.02598817051018,6.63109768688092,92.2316454185949,7.12982634746796e-12,4.45165306365044e-09,1.38361410098963e-07
"GRIN2A",3.74720801705164,1.20880892214868,91.3203482269495,7.2568332789576e-12,4.45165306365044e-09,1.40826106611451e-07
"WFDC12",-3.59322295819845,-0.32169625218934,78.433672887008,7.4044663914132e-12,4.45165306365044e-09,1.43691074791765e-07
"SCG5",2.72868374826897,0.211256441133461,90.6221108664399,7.57005828612102e-12,4.45165306365044e-09,1.46904551100464e-07
"JCHAIN",3.82216922364356,9.05468747578448,91.4251302475896,8.05753613421494e-12,4.59895724178162e-09,1.56364546220575e-07
"TMEM97",-1.58424937044473,4.75609966622932,90.0654203541391,9.9240689271742e-12,5.50247090287836e-09,1.92586481600742e-07
"SSC5D",2.24754127409412,5.18857995132434,89.7130707042592,1.04772920244483e-11,5.64784247295675e-09,2.03322329026443e-07
"PDE7B",1.9808647790109,3.0024790180078,89.3584942199906,1.11426032581341e-11,5.69730358459871e-09,2.1623335882735e-07
"SLC6A2",3.82130374148518,-0.690695239325082,69.3038982720558,1.11562164389751e-11,5.69730358459871e-09,2.16497536214751e-07
"CST2",4.10727084406586,0.354961811022581,78.0088174861787,1.19404677672929e-11,5.94145429466889e-09,2.31716717492087e-07
"SDR16C5",-2.54842842764845,5.87441820694962,88.534466419133,1.25742891342782e-11,6.10041637349507e-09,2.44016654939803e-07
"HPCAL1",-1.67538789903699,6.2316849059784,87.8136943411527,1.40683137784e-11,6.65877310203977e-09,2.7300969718363e-07
"DEFB124",3.63291133211605,-0.177057522693526,75.0814110968212,1.59394097998564e-11,7.36476634704794e-09,3.09320186576013e-07
"PRTN3",-4.36098650849642,0.34045543778631,74.151472333588,1.68487761153566e-11,7.46317866715512e-09,3.26967349294611e-07
"PLPPR4",2.16713105185041,3.27105776387859,86.6761684772469,1.69215635038042e-11,7.46317866715512e-09,3.28379861354825e-07
"IGLL5",4.49270841904059,9.384988215972,86.0549951086716,1.85627535251862e-11,8.0050843313281e-09,3.60228794909764e-07
"ABCB1",2.47414168236886,3.80318464375201,85.1897576318785,2.13877153937658e-11,9.0228261941613e-09,4.1505000493142e-07
"WSCD2",2.95107845149626,1.65197634465032,85.7073891221262,2.18706599167045e-11,9.03025587965038e-09,4.24422026343568e-07
"PTGFRN",1.5206855068527,5.60040459734955,84.6105355691147,2.3380227100058e-11,9.42854064017256e-09,4.53716687103726e-07
"BLVRB",-1.44242790590868,6.21342440405784,84.4448587731742,2.40098377538809e-11,9.42854064017256e-09,4.65934911451812e-07
"TNN",4.14368283874677,2.42454237307466,85.0873622526046,2.42928492223347e-11,9.42854064017256e-09,4.71427032008628e-07
"COL14A1",2.82733650761337,7.7469877894621,83.4046537632478,2.84030934274821e-11,1.08076555108572e-08,5.51190431053718e-07
"HR",2.09461446771182,2.83294622758618,83.0860410552724,3.02078206620561e-11,1.12733263032281e-08,5.86212967767861e-07
"CMA1",3.8080215678496,-0.44089928656684,67.4205507226592,3.12349308525497e-11,1.1436699398577e-08,6.0614506812458e-07
"THBS4",2.60910913466032,3.08851313408247,82.773958374783,3.18693103656588e-11,1.14528858695551e-08,6.18455836955975e-07
"COL4A6",2.78475631343425,4.13655916223139,81.807147398292,3.69894283643951e-11,1.29423740532527e-08,7.17816846839452e-07
"IGLL1",3.93864093223031,4.81731981117509,81.7625876768069,3.73478793662863e-11,1.29423740532527e-08,7.24772946982152e-07
"ADAMTSL1",2.9854494997367,3.49075132300883,81.5783945030893,3.87086070668681e-11,1.31785829603446e-08,7.51179228739642e-07
"PRSS2",5.98232631601944,0.839624434966026,61.2585112966784,4.45561977683624e-11,1.46859358671114e-08,8.64657573892842e-07
"ITM2C",1.25749573862249,6.35536656436383,80.6484012933398,4.46496040482105e-11,1.46859358671114e-08,8.66470216159573e-07
"FZD5",-1.45662307473178,4.88760859064747,80.3939147835928,4.65912596512833e-11,1.49333043972519e-08,9.04149984792804e-07
"MIXL1",3.3589037901648,-0.67570483328567,66.9641156513883,4.69407177281441e-11,1.49333043972519e-08,9.10931568232364e-07
"GNAO1",2.00420384855356,2.6299534312091,80.0295723913762,5.00735220194843e-11,1.56730123920986e-08,9.71726768310112e-07
"LRRN1",2.25653867927604,3.26577802109689,79.6375271485127,5.31641720266519e-11,1.63762527357017e-08,1.03170392234921e-06
"CLCA2",4.76370017575527,3.81201934563484,79.4643198889649,5.81135003252461e-11,1.74356334000248e-08,1.12775058731173e-06
"CYTL1",2.85278748095561,1.64042094773033,79.5411979325082,5.91737442616772e-11,1.74356334000248e-08,1.14832568114211e-06
"SLCO1A2",-5.46768452388254,0.702823585232808,62.5147568147065,5.92987634959105e-11,1.74356334000248e-08,1.15075180440164e-06
"ACAT2",-1.43952121600382,5.27694870821821,78.7331960638293,6.15322959177244e-11,1.78223243967069e-08,1.19409573457936e-06
"SLURP2",3.4228634572228,-0.517826228511208,66.5541335043787,6.68809504358273e-11,1.88736579773092e-08,1.29789172415766e-06
"GLT8D2",1.6014169010192,4.38297515599942,78.2227811663166,6.71072039799202e-11,1.88736579773092e-08,1.30228240043433e-06
"FAM78B",1.90711184508804,1.39534297958418,78.4816365133718,6.81675665808788e-11,1.8897997100979e-08,1.32285979706853e-06
"MLLT1",-0.680858460554187,6.5613399772328,77.8970360052718,7.08837693395146e-11,1.93742313775017e-08,1.37557042780262e-06
"CASQ1",1.76292392788047,0.664050024857903,77.6848732839072,8.21301820636449e-11,2.21363654600985e-08,1.59381831312709e-06
"FGL1",-5.66563677139726,1.93439274398627,69.4880714050226,9.04054512957881e-11,2.40329888746036e-08,1.75440818784606e-06
"RNF150",1.78496193964769,3.34668383630756,76.3081764301395,9.33171349479995e-11,2.44717881189308e-08,1.81091232080088e-06
"ADAMTS18",3.99204166434555,-0.0844894235297228,64.5876537818748,9.57110244255608e-11,2.44868063375474e-08,1.85736814000243e-06
"AATK",-2.04268420294686,4.44185133716597,76.136842569395,9.58980357442855e-11,2.44868063375474e-08,1.8609972816536e-06
"STXBP2",-1.26280968514062,6.74984675950882,76.0314440473836,9.75883776827335e-11,2.45948059391055e-08,1.89380005731113e-06
"CSF3R",-2.55551184380192,7.94844503134811,75.7326192877233,1.02766228541392e-10,2.5567710654798e-08,1.99428143107425e-06
"SLC5A5",4.80846152368857,1.87301558494758,73.4512232777708,1.09334062332972e-10,2.68574280206792e-08,2.12173681363365e-06
"BOC",1.84370190925019,4.8350096301502,75.2956320077399,1.10903034277588e-10,2.69023035398858e-08,2.15218428319087e-06
"FOXE1",4.05551654034403,-0.658297166787099,58.5617350340866,1.21591587532857e-10,2.88397345003946e-08,2.35960634766262e-06
"HMGCS1",-1.98809952590914,6.84666860531755,74.7530861526079,1.21862219366812e-10,2.88397345003946e-08,2.36485822903235e-06
"ENPP3",2.39986923643432,1.5651231392657,75.0510646118258,1.24173777422489e-10,2.90327268031423e-08,2.40971632466081e-06
"ATP1B2",2.04224543198846,3.04970107783222,74.5241655836473,1.27606976943291e-10,2.9480249935256e-08,2.4763409945615e-06
"NTSR1",-2.87374963136404,-0.274318802563883,69.6106779149657,1.42555860251067e-10,3.25463414592025e-08,2.76643902403221e-06
"MEOX1",4.95581424103435,3.90535040360388,74.1656625301368,1.44529032364634e-10,3.2613144210094e-08,2.80473040206809e-06
"DERL3",2.91152852810725,4.1917410516167,73.3618861872324,1.56130487083524e-10,3.48260716361248e-08,3.02986823234286e-06
"AKR1B10",3.7887599033807,0.214681033817026,65.8698995974799,1.81450294922292e-10,4.00139139007046e-08,3.521224423262e-06
"MVD",-1.3915797343965,5.50917829262961,72.2838011988886,1.88536627354161e-10,4.07428655533698e-08,3.65874179043486e-06
"BRI3",-1.02729339753219,6.83001353097709,72.2710115180221,1.88954854158677e-10,4.07428655533698e-08,3.66685789980328e-06
"CEACAM7",2.4701652202069,-1.6109451332293,58.6506209354507,1.97465336829604e-10,4.17929915691597e-08,3.83201232651529e-06
"SMPX",3.10995580573695,-2.08588505374218,56.6305986427578,1.98132290238209e-10,4.17929915691597e-08,3.84495522436269e-06
"ACP3",-1.94114545337263,2.80997938296362,71.9618336230696,2.0125865469606e-10,4.19959726132444e-08,3.90562545303173e-06
"COL4A5",1.56122661955273,5.61708232096112,71.8231925002646,2.04743151191435e-10,4.21105821032191e-08,3.97324559202099e-06
"PPP2R2C",2.50618182629262,-0.945022067409382,64.5438589972371,2.06147856323087e-10,4.21105821032191e-08,4.00050529980582e-06
"GFRA1",2.53942910454709,4.9230952828562,71.6891209926391,2.09840406080375e-10,4.24183637541225e-08,4.07216292039576e-06
"NKAIN2",2.82142321714118,-1.74513082742805,55.7583542449383,2.13732797811467e-10,4.2759780147725e-08,4.14769867432933e-06
"WNT10A",3.1907024522061,1.33944469026206,71.7573270256586,2.26501292103255e-10,4.48518783117936e-08,4.39548407455577e-06
"CBLN4",3.5382114625634,0.728681168056673,69.3686210949358,2.41227953800828e-10,4.72855522369583e-08,4.68126967145887e-06
"CAPN6",2.82965039273016,0.916938703773981,71.0521130507277,2.54751218763333e-10,4.94370215132125e-08,4.94370215132125e-06
"SH2D5",-3.55596447215628,-0.395364615629903,61.2833584234736,2.6053676628467e-10,5.00591731338644e-08,5.0559764865203e-06
"ZNF385D",3.18027788459742,3.56539746616738,70.2154941924209,2.76788336856313e-10,5.26603378924863e-08,5.37135446503361e-06
"ST6GAL1",1.47908179768425,7.10416998756246,70.0417544068082,2.82592058348322e-10,5.32425386825974e-08,5.48398148430753e-06
"KERA",3.43547522774597,-1.7433293862334,54.4952722492751,2.98609052943467e-10,5.57193007828934e-08,5.79480728142091e-06
"CPNE6",3.72845402025838,-1.70848296487586,55.9613751175344,3.08054540341478e-10,5.6590713571284e-08,5.97810640986673e-06
"ALX4",3.34824488692913,-1.22122921549412,55.2677955903747,3.11640486480844e-10,5.6590713571284e-08,6.04769528064726e-06
"TKT",-1.40512076985938,8.24867754354598,69.4999387406181,3.12027535407987e-10,5.6590713571284e-08,6.05520635212739e-06
"NELL1",3.88897838866375,-0.596328673237716,55.8144349512357,3.47025960867936e-10,6.2355424042622e-08,6.73438579660317e-06
"ACSS2",-1.32972658297211,6.6630271018317,68.7296596186711,3.59543202125646e-10,6.40118842243146e-08,6.97729538045029e-06
"ATP1A4",2.40046249363275,0.0321258561059358,68.1896849971853,3.68151875476203e-10,6.49486845044653e-08,7.14435529549119e-06
"POU2AF1",3.59946712609401,5.4554367130476,68.404989452921,3.82165458910926e-10,6.68135396002292e-08,7.41630289562544e-06
"TMEM132E",2.54414493292186,-0.699914136253614,63.5079030091805,3.9005158773799e-10,6.73739238199193e-08,7.56934111164343e-06
"RYR3",2.76218549393245,2.81247668744504,68.3595231835996,3.92314407484844e-10,6.73739238199193e-08,7.61325339165088e-06
"CST5",2.96949070901834,0.676004273134647,68.0630299334647,4.00977048324452e-10,6.80736470613107e-08,7.78136059978431e-06
"OLAH",-3.61989479561721,0.858609328283717,66.8778605294359,4.0340458683143e-10,6.80736470613107e-08,7.82846941205073e-06
"PLXDC1",1.6243258789075,4.74455609154433,67.9477229911792,4.15738633936281e-10,6.95502062945472e-08,8.06782393016747e-06
"DNM2",-0.96324084830855,7.50816003653759,67.8769032620516,4.21135685427468e-10,6.97741335037653e-08,8.17255911140544e-06
"HECW1",2.53697564168336,-0.130266830496342,66.5086267285897,4.24268151780084e-10,6.97741335037653e-08,8.23334775344431e-06
"DEFA4",-4.78476548250491,0.562647223316297,57.9228045018053,4.55738227327777e-10,7.43197986514525e-08,8.84405603952285e-06
"CSRNP3",2.17838212614065,1.6586908820421,67.6032344386978,4.64388819766714e-10,7.50994119699405e-08,9.01192943639286e-06
"SLC39A8",-2.80368141809963,7.42913805769943,66.9449515592364,5.01318499302687e-10,8.04015437807267e-08,9.72858679746794e-06
"TMEM178B",2.11294955848001,1.58250983404756,67.1422090076065,5.07175045705016e-10,8.06740896471438e-08,9.84223893695155e-06
"POSTN",3.33727579490867,8.32892131170899,66.8216028293888,5.1307562440963e-10,8.09491509536039e-08,9.95674556729328e-06
"RPS6KA1",-0.998369399516256,6.66499804737297,66.6097059522811,5.33956442626713e-10,8.35641832710805e-08,1.0361958725614e-05
"GJB4",3.4459156694089,-0.114206878576116,60.3725109444059,5.70152691982884e-10,8.85150651249587e-08,1.10643831406198e-05
"B3GNT8",-1.83199140063875,3.3830128794297,66.1954467718972,5.78971405954423e-10,8.91707865392978e-08,1.12355191039515e-05
"UCN2",3.32951809518263,0.322964537499484,63.6824025394768,5.9003118760221e-10,8.94725325845939e-08,1.14501452266085e-05
"LSS",-1.21872362784491,6.82541452091164,66.0800686627915,5.90151714460889e-10,8.94725325845939e-08,1.1452484170828e-05
"OAF",1.41597628877229,5.18866757011201,65.9833570812898,6.01161067124534e-10,9.01858336679028e-08,1.16661316686187e-05
"GRINA",-0.938298270015664,7.85281988165207,65.9563584371996,6.04151209771584e-10,9.01858336679028e-08,1.17241583768274e-05
"KCNK2",3.4190012916282,-0.182173836906464,59.5401263902617,6.34440362069878e-10,9.3984348597924e-08,1.2311949666328e-05
"DMRT3",4.59781064611671,-0.890406186112793,52.109878714957,6.86356943337233e-10,1.00239220925879e-07,1.33194428424023e-05
"CDH17",2.47130550898751,-0.61379406946282,61.8313245704437,6.869945575153e-10,1.00239220925879e-07,1.33318163831419e-05
"FHL2",1.85944497718549,5.12476881612195,65.1091471057274,7.10087123074369e-10,1.02835453062546e-07,1.37799507103812e-05
"HHAT",1.36272484988803,3.33629933699531,64.5006682661935,7.99093481031536e-10,1.12084202424073e-07,1.5507208092898e-05
"MZB1",3.95431429791479,5.93808462774575,64.4825613194649,8.01172484642876e-10,1.12084202424073e-07,1.55475532369797e-05
"FEZF1",3.50539235239198,-1.36068457979252,50.9730264364684,8.02005604173114e-10,1.12084202424073e-07,1.55637207545834e-05
"CRABP1",4.28782495401963,-0.0321145035396187,54.0326673705472,8.0268918080536e-10,1.12084202424073e-07,1.55769862427088e-05
"PGM5",1.63998732382196,5.68821537050376,64.4682437916064,8.02829235130688e-10,1.12084202424073e-07,1.55797041369461e-05
"PAPPA2",2.87403539519284,1.92505251020235,64.7118387464843,8.153752122577e-10,1.13022652636235e-07,1.58231713690729e-05
"ADAP1",-1.15796303219554,4.15959855983721,64.2770033221172,8.33227601071916e-10,1.14678119336182e-07,1.61696148264016e-05
"FHDC1",-1.82006455026022,5.11971522703486,64.2183938587379,8.42561242233219e-10,1.15146080751957e-07,1.63507434667779e-05
"SSPN",1.63481372452385,4.59600081365149,64.1068832818418,8.60977209006934e-10,1.1684002599992e-07,1.67081237179886e-05
"FER1L6",3.40318630344544,-0.142184364128185,58.3873330574015,9.08840654360376e-10,1.22478900961927e-07,1.76369617385175e-05
"MSTN",2.16360545378618,-0.788292212663541,60.7457319435175,9.30339992497264e-10,1.2451157168553e-07,1.80541778944019e-05
"EPHA3",2.38585392120146,3.64810784121539,63.5929825599737,9.53736511108621e-10,1.26768566675164e-07,1.85082107345739e-05
"OPCML",2.32203301449722,-1.02173543535947,58.2141525100885,9.64467068438633e-10,1.27322775034831e-07,1.87164479301201e-05
"RNASE2",-3.10252528237896,2.55595901458647,63.597263443158,9.84774591354376e-10,1.29125241350156e-07,1.9110535719823e-05
"CHRNA4",2.99768705570963,-0.705514840002799,56.1715051819201,1.02815568389744e-09,1.33908652360494e-07,1.99523892017136e-05
"CNTN3",2.37665065728349,2.4410313998192,63.1600919692224,1.05361965807517e-09,1.36310287230712e-07,2.04465430846067e-05
"PCSK9",-2.95370139063045,4.28664661360785,62.9546670230503,1.0792103228139e-09,1.38696394202163e-07,2.09431555245266e-05
"GNG5",-0.715485502145058,6.14379266266687,62.5582804508422,1.16340899405585e-09,1.47784365542141e-07,2.25771149386478e-05
"UGT2B15",3.20252236224438,-2.21471132399477,52.0347230304175,1.16515551519878e-09,1.47784365542141e-07,2.26110079279476e-05
"DRD2",3.72851322562498,-0.0422851895177257,55.8790013716335,1.23212729952755e-09,1.55264041393712e-07,2.39106623746316e-05
"CYP2A13",3.52276449873818,-0.0849842508563283,56.6313327368814,1.26260624951929e-09,1.58078302439815e-07,2.45021368781713e-05
"TMEM215",5.0650433624002,-1.07112733728292,54.8323588703631,1.29455796755511e-09,1.61039691784452e-07,2.51221919183744e-05
"PFKFB2",-1.30336489076415,5.62047932433603,61.972933343217,1.30542167830516e-09,1.61356771268726e-07,2.533301308919e-05
"DGAT2",-1.90778498180755,3.86989073437581,61.8633146309221,1.33548444607771e-09,1.63693913646506e-07,2.59164111605841e-05
"S100A8",-3.24482549661484,8.1028184281868,61.8357403638779,1.34120026124881e-09,1.63693913646506e-07,2.60273322697944e-05
"COL7A1",3.04891381498316,6.76711891556371,61.749305301321,1.36438534035628e-09,1.65004818712708e-07,2.6477261914954e-05
"B3GALT5",4.16534076661648,0.973469176573031,59.1376703096113,1.36894650173895e-09,1.65004818712708e-07,2.6565775812746e-05
"SYT16",3.29103103532209,-0.67813328863591,53.4974000318884,1.3872299554653e-09,1.66176447628145e-07,2.69205845157595e-05
"CLDN2",3.51870415245861,1.70119811640979,62.0039469933112,1.40455246262124e-09,1.67219295028391e-07,2.72567450896278e-05
"GPR142",4.28694264161518,-1.76792682349595,55.8570458624918,1.55021498012182e-09,1.83435804294171e-07,3.00834719042441e-05
"SUGCT",1.86552960891055,1.34305392991514,61.2371727605443,1.58332558943666e-09,1.86218281143077e-07,3.07260163886077e-05
"LOC100286986",-2.27823051559307,-1.72347768610535,51.2820188930636,1.60174813879466e-09,1.872501468762e-07,3.10835243814492e-05
"TRIM10",-4.00872079706704,-1.34697499304236,48.9170174986162,1.624777400816e-09,1.88804971498415e-07,3.15304302402353e-05
"ZNF436",1.32901276287106,4.67482409601685,60.83848114054,1.63522663731344e-09,1.8888814359348e-07,3.17332081237047e-05
"RAB32",-1.24357514213064,4.7937372816676,60.7588770204822,1.66137173225155e-09,1.90772661751915e-07,3.22405798360736e-05
"AVPR1A",3.29421329788191,3.10215396178967,60.8142304520429,1.67840374522811e-09,1.91594723999393e-07,3.25711030798968e-05
"CS",-0.623035531074999,6.97795393394811,60.5091599053328,1.74610644874813e-09,1.98157554060855e-07,3.38849417444061e-05
"PTHLH",1.9081187923953,0.448585740378078,60.8926211107427,1.77831910260745e-09,1.98828194330803e-07,3.45100605052002e-05
"DPT",1.64659366975794,5.81194821103232,60.3814494088652,1.79138140177361e-09,1.98828194330803e-07,3.47635474828186e-05
"IDI1",-0.972416124778619,6.04881189447907,60.360613161137,1.79886883868715e-09,1.98828194330803e-07,3.49088486835628e-05
"AGTPBP1",-1.04326222549851,5.23302060423224,60.3327006125249,1.8090686309623e-09,1.98828194330803e-07,3.51067858524543e-05
"SLC19A3",-2.11485962267648,3.54611995003067,60.3197097911705,1.81838761382942e-09,1.98828194330803e-07,3.52876300339737e-05
"GALNT16",1.60523807862597,3.76398899037295,60.2775286222957,1.83083161015706e-09,1.98828194330803e-07,3.5529118226708e-05
"MPO",-3.04949007817664,2.18282757068884,60.5144716751868,1.83115697612304e-09,1.98828194330803e-07,3.55354322786437e-05
"CCDC178",3.06276908082857,0.37313462867826,59.286013358412,1.83398159255971e-09,1.98828194330803e-07,3.55902467852137e-05
"UBE2QL1",2.5014126600205,-0.415722478318279,57.9554909369773,1.87752034197548e-09,2.0241755420209e-07,3.64351597563762e-05
"LTBP1",1.73985433835778,7.50112714087598,60.0892697019811,1.89959851554e-09,2.03666346920272e-07,3.68636087925692e-05
"KIFC3",-0.896444037157834,6.26655328860253,59.8693265718356,1.98560516426791e-09,2.1132831414292e-07,3.85326538177831e-05
"RNF144B",-1.07527963710914,6.27565097602707,59.8512811055887,1.99284146594632e-09,2.1132831414292e-07,3.86730814881543e-05
"DMAC2",-0.673839978839236,5.28963618357597,59.8016316292678,2.01295366635291e-09,2.11718201614987e-07,3.90633788492446e-05
"SNX31",3.58655902248711,-0.775858200106953,49.8139081110425,2.01833800364695e-09,2.11718201614987e-07,3.91678672987727e-05
"SIGLEC5",-2.2380048445353,3.4314719405214,59.7019593769562,2.06111075653361e-09,2.1504255559834e-07,3.99979153412913e-05
"DHCR7",-1.78574748544823,5.3756927314605,59.654954685954,2.07366846134931e-09,2.15195776261736e-07,4.02416101609447e-05
"SLITRK3",2.99253347898821,0.921960724993194,59.8228842118006,2.09712464923822e-09,2.16472345442111e-07,4.06968009431168e-05
"POF1B",1.98272424195163,1.9542464612997,59.4764130004334,2.19857034591774e-09,2.25431183633218e-07,4.26654561328797e-05
"TAS2R40",-3.1377406376007,-2.07980570090951,47.9294215843643,2.21529046013019e-09,2.25431183633218e-07,4.29899266692864e-05
"ATP6V0A1",-0.665691130087281,6.31611100982087,59.3200126158344,2.2187651279988e-09,2.25431183633218e-07,4.30573560739447e-05
"AGTRAP",-0.790308344401078,5.46938188382854,59.0423183632054,2.34746936862345e-09,2.37265575872431e-07,4.55549905675067e-05
"EGLN2",-0.755428033634222,5.79845603188629,58.7594002709281,2.48660992236934e-09,2.50026695095852e-07,4.82551521534994e-05
"SERPINI1",1.34328732013586,2.95576465300399,58.726972062384,2.50969491315318e-09,2.51047110745622e-07,4.87031394846507e-05
"LDLRAD4",1.18610348109624,5.07993090021288,58.5644274531485,2.58783916244266e-09,2.57536445058268e-07,5.02196067863622e-05
"NTN1",2.21868201795854,5.46256221220902,58.5275806855493,2.60759335619176e-09,2.58178350358456e-07,5.06029566702573e-05
"CHCHD7",-0.871524514297852,4.87713427874246,58.4595734431687,2.64388362228843e-09,2.60442667888981e-07,5.13072055741292e-05
"GPX3",-1.80359910300357,10.371848648317,58.4087052233336,2.67124817680201e-09,2.61809303631413e-07,5.18382421190198e-05
"BRINP3",2.63562549897695,1.55282819618516,58.6323845927892,2.72444669746685e-09,2.65681470407245e-07,5.28706126110417e-05
"ESRRA",-0.659842288427644,5.41650117138272,58.2485100936057,2.76039975192767e-09,2.67841587929542e-07,5.35683175859084e-05
"SMOC1",2.62748514685603,2.51555362860619,58.129902064079,2.88704853002044e-09,2.77778800109096e-07,5.60260637735767e-05
"BAAT",3.38234145048661,0.614061875159106,56.9918163346462,2.89144169957937e-09,2.77778800109096e-07,5.61113176220373e-05
"HSD17B7",-1.00480626107766,3.53965974380909,57.9476608697908,2.93875968112685e-09,2.80933844196787e-07,5.70295703719477e-05
"GABRP",3.86458497122418,2.80933647457252,58.0523076559579,3.03684268103764e-09,2.8888710327557e-07,5.89329690682164e-05
"VSIG10L2",3.20894096317291,-0.427950177228211,52.3209561605562,3.0838273604524e-09,2.9001046534618e-07,5.98447537569393e-05
"S100A9",-2.81724089740554,8.87169263044317,57.6846844834889,3.09958961992032e-09,2.9001046534618e-07,6.01506361641737e-05
"CHGB",3.10779746901461,-0.670723048828949,51.3230785183218,3.10320679720872e-09,2.9001046534618e-07,6.02208311066325e-05
"ODAM",-2.68573129947002,0.148186146721507,57.0071605944777,3.11792813044667e-09,2.9001046534618e-07,6.05065132994481e-05
"MFSD13A",-0.735129121440872,5.52964043418397,57.6476621625174,3.12337355752611e-09,2.9001046534618e-07,6.06121872573516e-05
"EBF3",3.31750717881623,0.844598309902748,57.2660808613059,3.16043204373976e-09,2.92054020194352e-07,6.13313442408139e-05
"KCNA1",3.57756864095592,-1.07595792923597,46.9213882720174,3.19456767839945e-09,2.93809385625686e-07,6.19937803670198e-05
"AMER2",-3.36069229571182,-1.3631355545181,46.9410587430492,3.27400434062915e-09,2.99694944501176e-07,6.35353282342492e-05
"TOLLIP",-0.537258883091018,5.8856234434886,57.2131559707786,3.41693944528574e-09,3.11310454813216e-07,6.6309126875215e-05
"PCDH19",2.58999645441792,0.7703476303598,57.401553529964,3.52608841444472e-09,3.18323881112582e-07,6.84272717707142e-05
"KCNS1",-1.92579842355845,0.767707680013032,57.399582358991,3.52672546837088e-09,3.18323881112582e-07,6.84396344392052e-05
"AP5B1",-0.952915336950927,5.67636962538335,57.0277319843752,3.55093819189621e-09,3.19025493296009e-07,6.89095065519379e-05
"ZBED2",-2.85646597805516,2.72225715074675,57.0458534843482,3.60810043148508e-09,3.22667267158523e-07,7.00187969733995e-05
